50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
12,1948;1192;3217;437;1006,daytime:morning,3675;1.0374577,867;1.0241476,3611;1.0121901,1877;1.0103697,3638;1.0080796,3225;1.0074526,1157;1.0028859,1417;1.0027944,2903;1.0025043,3094;1.0020305,1797;1.0018524,287;1.001766,2619;1.0017182,1207;1.001637,3404;1.0015677,3672;1.0015509,3462;1.0015508,559;1.001543,2073;1.0015061,667;1.001491,388;1.0014495,220;1.0014399,478;1.0013616,2803;1.0012609,3677;1.001229,3109;1.0012105,1712;1.0011944,3215;1.0011824,3168;1.001168,1315;1.0011349,3136;1.00111,1469;1.0011001,1492;1.0000872582659712,3217;1.0000052358792149,3548;1.0000019805191873,2275;0.999971889293702,3007;0.9999548230196853,2935;0.9999471961552553,437;0.9999471429808228,1948;0.9999455755771363,681;0.9999441640657692,2934;0.9999398148324882,3413;0.9999283179116831,1006;0.9999043619940153,75;0.9998987984198567,1192;0.999898770247534,1149;0.9998953085844182,15;0.9998638103931242,2671;0.9996996049379585,1458;0.999552664591545
12,176;107;1643;2686,daytime:evening,3675;1.0374577,867;1.0241476,3611;1.0121901,1877;1.0103697,3638;1.0080796,3225;1.0074526,1157;1.0028859,1417;1.0027944,2903;1.0025043,3094;1.0020305,1797;1.0018524,287;1.001766,2619;1.0017182,1207;1.001637,3404;1.0015677,3672;1.0015509,3462;1.0015508,559;1.001543,2073;1.0015061,667;1.001491,388;1.0014495,220;1.0014399,478;1.0013616,2803;1.0012609,3677;1.001229,3109;1.0012105,1712;1.0011944,3215;1.0011824,3168;1.001168,1315;1.0011349,3136;1.00111,1469;1.0011001,3633;1.0010495,3830;1.001039,3592;1.0010186,2426;1.0010145,1883;1.0009948,107;1.0000045939906217,2686;0.9999895122173051,1643;0.9999892728878219,176;0.9999731890948109,1674;0.9999612785480171,772;0.9999402844375299,3421;0.9999360430845265,1444;0.9999335903118497,2201;0.9999189798814637,1818;0.9999084876617778,608;0.999908202902565,674;0.999897084535431,1169;0.999851766699297
12,118;1922;1911;1968,daytime:afternoon,3675;1.0374577,867;1.0241476,3611;1.0121901,1877;1.0103697,3638;1.0080796,3225;1.0074526,1157;1.0028859,1417;1.0027944,2903;1.0025043,3094;1.0020305,1797;1.0018524,287;1.001766,2619;1.0017182,1207;1.001637,3404;1.0015677,3672;1.0015509,3462;1.0015508,559;1.001543,2073;1.0015061,388;1.0014495,220;1.0014399,478;1.0013616,3361;1.0001748937078077,1340;1.000112174161579,2143;1.0000715846119903,1869;1.0000401389138258,431;1.0000046050821272,1215;0.9999989808134672,868;0.9999918444061855,269;0.999990499499806,146;0.9999880668725026,242;0.9999856634046009,118;0.9999851655297027,1000;0.9999832009566778,1414;0.9999820203274271,2282;0.9999809702434357,43;0.9999742976473839,621;0.9999693228684405,2411;0.9999618551706185,2911;0.999959799280665,2550;0.9999480365280161,181;0.9999428609585475,1922;0.9999351949366069,852;0.9999336998316423,701;0.9999236671791881,2167;0.9999213997285713,712;0.9999134935789816,1911;0.9999021233241362,3057;0.9998939978097326,1968;0.9998291878975811
12,2263;2324;372;116;56,daytime:night,3675;1.0374577,867;1.0241476,3611;1.0121901,1877;1.0103697,3638;1.0080796,3225;1.0074526,1157;1.0028859,1417;1.0027944,2903;1.0025043,3094;1.0020305,1797;1.0018524,287;1.001766,2619;1.0017182,1207;1.001637,3404;1.0015677,3672;1.0015509,3462;1.0015508,559;1.001543,2073;1.0015061,667;1.001491,388;1.0014495,220;1.0014399,478;1.0013616,2803;1.0012609,3677;1.001229,3109;1.0012105,1712;1.0011944,3215;1.0011824,3168;1.001168,1315;1.0011349,3136;1.00111,56;1.0001740013260991,116;1.0001096368577163,2324;1.000024865758151,1292;1.0000134502103022,2993;0.9999657577722072,696;0.9999523811150156,1162;0.9999518832884071,372;0.9999487125913585,87;0.9999485396067199,3543;0.9999472660537053,2242;0.9999383026139352,1245;0.9999335294314698,1720;0.9999317825009976,1780;0.99992688839368,2263;0.999913344555389,672;0.9999128135847475,3105;0.9999090736997956,2673;0.9999045335807597,1300;0.9993776658848869
139,3315;300;2170;924,daytime:morning,3675;1.037527,867;1.0242484,3611;1.0122924,1877;1.0104601,3638;1.0081587,3225;1.0075134,1157;1.0029545,1417;1.0028667,2903;1.0025976,3094;1.0021169,1797;1.0019279,287;1.0018922,2619;1.0018083,1207;1.0017543,3404;1.0016719,3672;1.0016502,3462;1.0016478,559;1.0016464,2073;1.001584,667;1.0015688,220;1.0015582,388;1.0015384,2993;1.0001082660125795,819;1.0001002815240043,3655;1.0000895279684996,2965;1.0000866802323944,2040;1.0000664733782958,265;1.000065043992869,3415;1.0000574376514701,924;1.0000536295839308,2367;1.0000423871130097,3406;1.0000395311539223,2689;1.0000377476579443,3315;1.000036377039729,2830;1.0000248541089842,875;1.0000210689458149,3008;1.000020395947011,523;1.0000129295131819,2964;1.0000107307739465,300;1.0000064459806846,1807;1.0000055575393627,173;1.0000035827832634,96;1.0000008318543976,1281;0.9999953444431895,2001;0.9999933084397552,2612;0.9999911607405787,2170;0.9999728330946884,1787;0.999968960648093,1013;0.999966726346747,806;0.9997813255880088
139,579;439;1817,daytime:evening,3675;1.037527,867;1.0242484,3611;1.0122924,1877;1.0104601,3638;1.0081587,3225;1.0075134,1157;1.0029545,1417;1.0028667,2903;1.0025976,3094;1.0021169,1797;1.0019279,287;1.0018922,2619;1.0018083,1207;1.0017543,3404;1.0016719,3672;1.0016502,3462;1.0016478,559;1.0016464,2073;1.001584,667;1.0015688,220;1.0015582,388;1.0015384,478;1.0015154,2803;1.0013459,1712;1.001318,3677;1.0013103,3215;1.0012928,552;1.0003676755962418,2061;1.0001377379213563,1257;1.0001253732215443,579;1.0001204139380648,1158;1.0001166417930323,303;1.000115294715653,1872;1.0001061074463857,1817;1.0000920402114033,439;1.0000869450490752,1863;1.0000809590879745,1052;1.0000685630995558,369;1.0000676445887113,2041;1.0000572780356582,3332;1.0000485841309597,3395;1.0000442437772754,1030;1.0000259236568363,1294;1.0000253474205218,805;1.0000237743481253,424;1.000008851870959,556;1.0000042172340804,34;0.9999856369615567,2708;0.9999854284057244,2608;0.9995536756680646
139,1774;581;1585,daytime:afternoon,3675;1.037527,867;1.0242484,3611;1.0122924,1877;1.0104601,3638;1.0081587,3225;1.0075134,1157;1.0029545,1417;1.0028667,2903;1.0025976,3094;1.0021169,1797;1.0019279,287;1.0018922,2619;1.0018083,1207;1.0017543,3404;1.0016719,3672;1.0016502,3462;1.0016478,559;1.0016464,2073;1.001584,667;1.0015688,220;1.0015582,388;1.0015384,478;1.0015154,1712;1.001318,3677;1.0013103,3215;1.0012928,3168;1.0012527,1315;1.0012149,1496;1.0001303043649201,1828;1.0001053089019634,2693;1.0000852954654864,2078;1.0000725555360155,2655;1.0000707716362793,3688;1.0000583166364352,2622;1.000051698444101,1585;1.0000430700757796,581;1.0000411381262724,3652;1.0000355158647871,237;1.0000283489990627,1618;1.0000256932890388,1223;1.000021957340916,1705;1.0000191323735368,1531;1.0000154156702903,2012;1.0000132998892053,2407;1.0000125097698318,682;1.0000096086296286,732;0.9999411312486901,1774;0.9999339729204046,2226;0.9997514110217706,3140;0.99971556259847
139,3585;1928;3275,daytime:night,3675;1.037527,867;1.0242484,3611;1.0122924,1877;1.0104601,3638;1.0081587,3225;1.0075134,1157;1.0029545,1417;1.0028667,2903;1.0025976,3094;1.0021169,1797;1.0019279,287;1.0018922,2619;1.0018083,1207;1.0017543,3404;1.0016719,3672;1.0016502,3462;1.0016478,559;1.0016464,2073;1.001584,667;1.0015688,388;1.0015384,478;1.0015154,2803;1.0013459,1712;1.001318,3677;1.0013103,3215;1.0012928,3109;1.0012841,959;1.0002422572046252,68;1.0001510356854089,1111;1.0001098470993046,3548;1.000089043412823,3735;1.000074057173433,3047;1.000070317695778,717;1.0000670639955973,11;1.0000668429189838,1928;1.0000665365726242,2160;1.000063231581114,1062;1.0000583415894682,735;1.0000465580432327,3585;1.0000455357750881,570;1.000042494538107,434;1.0000347162692578,629;1.0000243062884775,2873;1.0000136903787817,3178;1.0000120810562305,2472;1.0000077969101029,2714;1.0000069486362597,1710;1.000001853380748,1653;0.9999962100173525,3275;0.9994453819167777
140,2511;2025;3148,daytime:morning,3675;1.0374612,867;1.0242103,3611;1.0122645,1877;1.0103976,3638;1.0081049,3225;1.007495,1157;1.0029691,1417;1.0028127,2903;1.0025347,3094;1.0020652,1797;1.0018743,287;1.001864,2619;1.0017596,1207;1.0017012,3404;1.0016251,559;1.0016247,3672;1.0015938,3462;1.0015705,2073;1.0015558,667;1.0015405,220;1.0014968,388;1.0014933,478;1.0014563,2803;1.001312,1712;1.0012693,3677;1.0012524,3109;1.0012485,2438;1.0003895077081215,3148;1.0003532882326287,95;1.0002611840239275,142;1.0001094108647046,1215;1.0000329283816733,1761;1.0000297577766892,2025;1.000016029136225,720;1.000007939475167,1197;1.0000075202197214,107;1.000005624186024,2323;1.0000047035363424,426;1.0000013967453838,537;0.9999997960591072,2511;0.9999970926728371,2648;0.9999922640864919,1740;0.9999776454061358,3112;0.9999765265767478,2534;0.9999646388028374,662;0.999963035894097,342;0.999962595236474,932;0.9999591929332224,3171;0.9999397199216917,1149;0.9999135846263851
140,585;3153;1225;1991;3228,daytime:evening,3675;1.0374612,867;1.0242103,3611;1.0122645,1877;1.0103976,3638;1.0081049,3225;1.007495,1157;1.0029691,1417;1.0028127,2903;1.0025347,3094;1.0020652,1797;1.0018743,287;1.001864,2619;1.0017596,1207;1.0017012,3404;1.0016251,585;1.0001494118269605,2466;1.000108218039743,3153;1.0000901933814288,1026;1.000067979320848,2654;1.0000210494676092,2374;1.0000189446435164,2345;1.000017321249707,2297;1.0000153742740479,1394;1.0000138131295608,99;1.0000095777974531,486;1.0000075530215826,793;1.0000053553593604,1784;1.00000402174846,1680;1.0000005959388998,1694;1.0000003868370744,3775;0.999998896856137,2456;0.9999948369254074,1339;0.9999919762978554,2066;0.9999879644433245,2900;0.9999874885635303,1252;0.9999872324036578,1355;0.9999820564679697,1145;0.999979960732867,3083;0.9999785001315359,1473;0.9999771281699905,102;0.999962512552553,1225;0.9999584216311701,13;0.9999540319811044,2278;0.9999503579423342,1991;0.9999497352240994,1579;0.9999414660166827,3549;0.9999352530472849,70;0.9999159721078587,3228;0.9996784577070936,232;0.9994090269652062
