50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
12,3607;1905;315,daytime:morning,3612;1.0328727,3610;1.0212599,1797;1.0143875,1044;1.0104734,1628;1.0082823,1672;1.0048817,525;1.0040054,1840;1.0023664,3040;1.0020888,1824;1.001611,2245;1.0015166,1237;1.0012498,1655;1.001221,3375;1.0011809,472;1.0011799,82;1.0011771,759;1.0011238,2753;1.0009795,685;1.0009629,3215;1.0009353,842;1.0009264,23;1.0009041,612;1.0008963,446;1.0008563,3592;1.0008535,2562;1.000826,145;1.0007974,3236;1.0007943,933;1.0003728410956103,700;1.0000345559967803,3607;0.9999995773493143,2144;0.9999874620821044,327;0.9999814345149681,315;0.9999810299040103,946;0.9999787276766251,1095;0.9999786595905213,3395;0.9999778859376787,662;0.999977073007165,1905;0.9999714409962632,2378;0.9999670725019746,880;0.9999505597680033,348;0.999949091454742,2257;0.9999432646821104,1351;0.9999420236696517,1479;0.9999371536055901,589;0.9999247765857437,1649;0.9999152736537751,1990;0.9999079578656047,1435;0.9998943836782157,2897;0.9998902114574836
12,2900;1705;2967;121;3287,daytime:evening,3612;1.0328727,3610;1.0212599,1797;1.0143875,1044;1.0104734,1628;1.0082823,1672;1.0048817,525;1.0040054,1840;1.0023664,3040;1.0020888,1824;1.001611,2245;1.0015166,1237;1.0012498,1655;1.001221,3375;1.0011809,472;1.0011799,82;1.0011771,759;1.0011238,2753;1.0009795,685;1.0009629,3215;1.0009353,842;1.0009264,23;1.0009041,612;1.0008963,3592;1.0008535,2562;1.000826,145;1.0007974,3236;1.0007943,724;1.000765,2883;1.0007609,2448;0.9999972466359627,3336;0.9999849482204617,121;0.9999844531668073,1117;0.9999843863730992,805;0.9999807206737424,845;0.9999633570122264,3287;0.9999622311900753,414;0.9999593205772694,687;0.9999593118388563,2967;0.9999559918513855,556;0.9999552704125206,2736;0.9999538085030348,1569;0.9999498425013131,2900;0.9999495911192356,133;0.9999361928874185,955;0.9999307867469001,2289;0.999917286450165,1705;0.9999077726159573,1069;0.9998976878792889,2260;0.9998961338762621,3160;0.8408463843790679
12,152;2176;112,daytime:afternoon,3612;1.0328727,3610;1.0212599,1797;1.0143875,1044;1.0104734,1628;1.0082823,1672;1.0048817,525;1.0040054,1840;1.0023664,3040;1.0020888,1824;1.001611,2245;1.0015166,1237;1.0012498,1655;1.001221,3375;1.0011809,472;1.0011799,82;1.0011771,759;1.0011238,2753;1.0009795,685;1.0009629,3215;1.0009353,842;1.0009264,23;1.0009041,612;1.0008963,446;1.0008563,3592;1.0008535,2562;1.000826,145;1.0007974,3236;1.0007943,724;1.000765,152;1.0000295495721574,3529;1.0000068349961517,112;0.9999962027974415,1560;0.9999924296295835,2743;0.9999758349294773,256;0.9999711824715384,603;0.9999693885052633,2176;0.9999656189504064,2443;0.9999606287032159,495;0.9999560620204694,3364;0.9999549851374873,1354;0.9999509074018841,1113;0.9999483318287612,170;0.9999465657455908,2192;0.9999393413163684,471;0.9999391451049031,421;0.9999371009564024,1710;0.9999329824513832,1501;0.9999305461230864,2011;0.999920164046488,3246;0.9998648998918614
12,520;396;2730,daytime:night,3612;1.0328727,3610;1.0212599,1797;1.0143875,1044;1.0104734,1628;1.0082823,1672;1.0048817,525;1.0040054,1840;1.0023664,3040;1.0020888,1824;1.001611,2245;1.0015166,1237;1.0012498,3375;1.0011809,472;1.0011799,82;1.0011771,759;1.0011238,2753;1.0009795,685;1.0009629,3215;1.0009353,842;1.0009264,23;1.0009041,612;1.0008963,446;1.0008563,3592;1.0008535,2562;1.000826,145;1.0007974,3236;1.0007943,724;1.000765,2883;1.0007609,600;1.0007327,3830;1.000696,1221;1.0006803,1059;1.000633,3116;1.0006174,1405;1.0005925,3361;1.0005805,3223;1.0005748,3226;1.0005732,698;0.9999909497380336,819;0.9999804058532117,447;0.9999517234130718,350;0.9999500931062513,520;0.999948608281192,2824;0.9999430473015467,1863;0.9999385851272984,1233;0.9999257627259561,2278;0.9999193897994715,518;0.999916161783839,396;0.9999060157463107,2730;0.9998899414710858
139,2675;1583;2255,daytime:morning,3612;1.0329624,3610;1.021348,1797;1.0144444,1044;1.0105627,1628;1.0083859,1672;1.005037,525;1.0041195,1840;1.0024008,3040;1.0021733,1824;1.0016868,2245;1.0016327,1237;1.0013664,82;1.0012906,1655;1.0012655,472;1.0012529,3375;1.0012305,759;1.0011506,685;1.0010457,842;1.001018,612;1.0010164,446;1.0010136,3215;1.0010041,23;1.0009842,3592;1.0009826,2562;1.0009202,3236;1.0009195,328;1.0000749044931194,2718;1.0000678564980126,2853;1.0000548645449887,511;1.0000473663809375,550;1.0000469844395445,1583;1.0000382122462887,352;1.0000311418818297,2601;1.0000302535736803,2255;1.0000255244693534,179;1.000021430864189,1745;1.0000176246495962,2675;1.000013128845884,1466;1.0000118860133906,2458;1.0000089331535773,1904;1.0000012319908143,1724;0.9999942651076963,1622;0.9999914357044276,2609;0.9999838975943105,408;0.9999774926203046,1601;0.9999761057379148,3190;0.999827810135148,1614;0.9997023705619468,1074;0.9995764207929074,401;0.9992670100519402
139,584;2110;2381;1262,daytime:evening,3612;1.0329624,3610;1.021348,1797;1.0144444,1044;1.0105627,1628;1.0083859,1672;1.005037,525;1.0041195,1840;1.0024008,3040;1.0021733,1824;1.0016868,2245;1.0016327,1237;1.0013664,82;1.0012906,1655;1.0012655,472;1.0012529,3375;1.0012305,759;1.0011506,685;1.0010457,2753;1.0010188,842;1.001018,612;1.0010164,446;1.0010136,3215;1.0010041,23;1.0009842,1612;1.0002341693828252,840;1.0001804635692972,697;1.0000964645233026,2281;1.0000860053553031,2769;1.000077700802545,1978;1.0000582497891868,2117;1.000057409022309,1818;1.0000540886590972,1307;1.0000504049577643,3642;1.0000436762966682,1491;1.0000403513089748,1262;1.000032882280646,243;1.0000257200670095,2381;1.0000221664482412,2456;1.0000196213970067,2709;1.000017531897654,488;1.0000156537273925,3381;1.000013193492528,2722;1.000009135346022,2242;1.0000058403973433,618;1.0000055833727803,2110;0.9999974775847422,1201;0.9999950065062052,895;0.9999947249342634,915;0.9999937779274637,584;0.9999207571138817
139,2467;1055;368;2817,daytime:afternoon,3612;1.0329624,3610;1.021348,1797;1.0144444,1044;1.0105627,1628;1.0083859,1672;1.005037,525;1.0041195,1840;1.0024008,3040;1.0021733,1824;1.0016868,2245;1.0016327,1237;1.0013664,82;1.0012906,472;1.0012529,3375;1.0012305,759;1.0011506,685;1.0010457,2753;1.0010188,842;1.001018,612;1.0010164,446;1.0010136,3215;1.0010041,23;1.0009842,3592;1.0009826,2562;1.0009202,2370;1.0004903263665337,1465;1.0001731942720098,2431;1.000124454816541,1506;1.0000900705958955,362;1.000082932161022,493;1.0000817663786075,1055;1.0000463107198554,2817;1.0000427230587459,1570;1.0000422832820446,808;1.0000383051491586,1058;1.000035599262764,2936;1.0000347025978324,1964;1.0000344299835748,3218;1.0000334825022288,2985;1.000024579176332,2342;1.0000226949144937,2050;1.0000225689945066,2516;1.0000219871652738,2716;1.0000216234536397,1235;1.0000214048066478,2467;1.0000209267949542,372;1.0000181396799173,852;1.0000173949001954,368;1.0000167843803731,1473;1.0000045681270258
139,479;2732;625;2837,daytime:night,3612;1.0329624,3610;1.021348,1797;1.0144444,1044;1.0105627,1628;1.0083859,1672;1.005037,525;1.0041195,1840;1.0024008,3040;1.0021733,1824;1.0016868,2245;1.0016327,1237;1.0013664,82;1.0012906,1655;1.0012655,472;1.0012529,3375;1.0012305,759;1.0011506,685;1.0010457,2753;1.0010188,612;1.0010164,446;1.0010136,1499;1.0000960973244486,802;1.0000866299378257,2674;1.0000811781103016,1215;1.0000685745406455,1619;1.0000625692777814,1171;1.0000523395338212,1927;1.0000493761862188,1860;1.0000452312310122,2976;1.0000329760940239,1571;1.0000291209392704,2587;1.000027199188262,2705;1.0000257773801198,880;1.0000253092244102,3589;1.0000247580460626,1924;1.0000229413641817,625;1.0000217904034792,1516;1.0000201152282469,2666;1.0000183897777937,1392;1.000009430554773,518;1.000009040854504,2338;1.000005229859899,2698;1.0000047672004218,47;1.000004153527267,1753;0.9999921880154984,479;0.9999906008626188,890;0.9999778076762909,2732;0.9999723683605483,2298;0.9997127289523898,2837;0.9991782271129969
140,15;293;969,daytime:morning,3612;1.0329121,3610;1.0213596,1797;1.0144318,1044;1.0105523,1628;1.0083603,1672;1.0049245,525;1.0040925,1840;1.0024154,3040;1.0021203,1824;1.0016683,2245;1.001586,1237;1.0013211,1655;1.0012771,82;1.0012448,472;1.0012326,3375;1.0012305,759;1.0011868,685;1.0010386,2753;1.0010241,3215;1.0009929,23;1.0009853,842;1.0009847,612;1.0009633,3592;1.000926,2562;1.0009142,145;1.0008686,3236;1.0008667,2883;1.0008299,2308;1.0000736325780386,1890;1.000073456544319,1803;1.0000486798782735,1454;1.0000486007686649,114;1.0000364582883126,1522;1.0000358235128346,3641;1.0000347891248733,1409;1.000012963254675,1202;1.0000125864160319,550;1.0000114419264483,895;1.0000072061938141,2262;1.0000046300549918,1563;1.000001860650972,293;1.0000008449978757,261;0.9999975101758722,3757;0.9999843864301426,1180;0.9999740716250594,712;0.9999697639029086,1482;0.9999572677547981,1967;0.9999551162197224,15;0.9997004968785802,969;0.9986679413846179
140,3655;1533;3247,daytime:evening,3612;1.0329121,3610;1.0213596,1797;1.0144318,1044;1.0105523,1628;1.0083603,1672;1.0049245,525;1.0040925,1840;1.0024154,3247;1.0000646855846884,126;1.0000610754705612,3130;1.0000589116607723,1114;1.000056381630855,629;1.0000436778247868,1951;1.0000420561506682,3689;1.0000404577166366,2675;1.000037283864823,2277;1.0000308108188483,3245;1.0000306706561293,79;1.0000281184764397,1219;1.0000262356078968,2746;1.0000257242862292,699;1.0000219388551503,2124;1.0000213079039721,2411;1.0000179002819796,1858;1.0000119920246604,579;1.0000110918545337,3036;1.000009953332448,2583;1.0000098265042814,993;1.0000086703312339,3135;1.000008227030418,1553;1.0000077362564623,930;1.0000057970912144,2191;1.000001913939195,330;1.0000010353363151,1183;0.9999999653619426,3655;0.9999969333346547,901;0.9999968601101074,3585;0.9999936335614924,2440;0.999989799849569,3561;0.9999844234424703,2301;0.9999812487148054,3108;0.9999808474029636,3145;0.999976639754155,1533;0.9999749649736563,2444;0.9999601583550393,1719;0.9999498954093888,1942;0.9999375866034322,3061;0.9999325437064637,1749;0.999921270833013,2837;0.9991329319571874
