50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
12,1793;2295;592;2760,daytime:morning,170;9.863691,56;9.411172,41;9.320782,37;9.0739,652;9.039119,552;9.025586,177;8.978695,116;8.756849,544;8.706654,445;8.674979,118;8.631357,1219;8.292548,396;8.221596,4;8.221122,1162;8.162879,830;8.107847,2278;8.040621,1512;8.027305,1174;7.92583,831;7.906415,706;7.8818774,218;7.863498,2873;7.756276,216;7.077935991129347,2581;6.791486988346181,1262;6.742833600754158,432;6.723274817446362,892;6.6245101855120625,2636;6.4151222190579,245;6.311051170173507,2295;6.2825565711517415,2913;6.204695504379817,592;6.174436040932355,895;6.131436241746262,3789;5.879412134590275,2861;5.694069841982021,2834;5.646122539768422,719;5.312358955754842,794;5.0323194323039315,1793;4.945267199806724,1018;4.76740975981938,2693;4.7092473694636885,1570;4.571255341454118,1310;4.346293428740951,25;4.291511838754575,2783;4.104481265773423,2760;3.583518810353144,2640;2.7076626224770313,847;1.8335789604500663,2438;1.4338839891933328
12,1766;537;1106;1799,daytime:evening,170;9.863691,56;9.411172,41;9.320782,652;9.039119,552;9.025586,116;8.756849,445;8.674979,118;8.631357,600;8.373255,1219;8.292548,396;8.221596,1162;8.162879,880;8.1610985,830;8.107847,2278;8.040621,279;8.024394,840;7.9792876,1174;7.92583,225;7.9007845,221;7.851187,3607;7.843904,2873;7.756276,568;7.752326,353;7.7476845,373;7.737873,3548;7.696501,112;7.677877,360;7.6653123,727;7.621344,1871;7.598556,1781;7.5849314,1283;7.556282,58;7.5319753,960;7.530633,1843;7.5204334,1035;7.5103855,1977;6.993936904857158,1799;6.6809498258529,537;6.631808091571913,1815;6.44655238355483,2798;6.431539387892215,99;6.035653337302976,1795;5.941161119991773,21;5.302712856966685,1106;5.217426996613751,2516;5.161421373165159,2685;4.2275821834097,136;3.739473838180462,2790;3.106477637043771,1766;3.101893606587512
12,3;3601;1128;391,daytime:afternoon,56;9.411172,37;9.0739,552;9.025586,177;8.978695,116;8.756849,544;8.706654,600;8.373255,396;8.221596,4;8.221122,1162;8.162879,880;8.1610985,830;8.107847,2278;8.040621,1512;8.027305,279;8.024394,840;7.9792876,1174;7.92583,831;7.906415,225;7.9007845,706;7.8818774,218;7.863498,221;7.851187,3607;7.843904,568;7.752326,353;7.7476845,201;7.7435727,3548;7.696501,360;7.6653123,1889;6.906536968274143,1595;6.637872091821235,230;6.539874269667352,2902;6.310998002447474,1086;5.9796807102296645,1730;5.804732527598797,3;5.748372205383399,644;5.580941349884641,2070;5.322431892567973,1353;5.265307798689343,1866;5.195812515082052,2955;5.194542269752983,352;5.151532457801959,3601;5.095370883178215,39;4.871863439884295,165;4.6777265646199435,391;4.340460677512997,2232;3.9892675994675963,1313;3.620704126791566,1838;3.605211893766314,2995;2.746262594404148,1128;1.2592278794510277
12,2222;320;2615;1962,daytime:night,170;9.863691,41;9.320782,37;9.0739,652;9.039119,177;8.978695,544;8.706654,445;8.674979,118;8.631357,600;8.373255,1219;8.292548,4;8.221122,880;8.1610985,830;8.107847,1512;8.027305,279;8.024394,840;7.9792876,1174;7.92583,831;7.906415,225;7.9007845,706;7.8818774,218;7.863498,221;7.851187,3607;7.843904,2873;7.756276,568;7.752326,353;7.7476845,201;7.7435727,373;7.737873,3548;7.696501,112;7.677877,360;7.6653123,727;7.621344,1871;7.598556,1781;7.5849314,235;7.56227,1283;7.556282,58;7.5319753,161;7.339384770791677,1621;6.971331564809231,3286;6.344252525750319,2615;6.270125125938023,320;6.18068171485355,2222;6.078961883737584,364;5.758556404216998,1600;5.527043245415821,2400;5.3675869777346135,1226;5.184625305750336,1459;5.140023250054194,1962;4.445709793827907,1527;3.8259254574398445
139,1322;2770;459;1593,daytime:morning,1010;7.80351,488;7.5619454,201;7.5403056,268;7.336316,445;7.3331547,969;7.2772946,1665;7.091281,64;6.8945484,652;6.8799963,994;6.8671856,496;6.786438,37;6.6999764,3336;6.681351,321;6.5896506,686;6.5523257,842;6.551417,1523;6.5437613,280;6.4396725,922;6.4304104,600;6.353362,2748;6.3264403,142;6.320647,36;6.3156767,1593;5.941803463206538,1365;5.704604050052596,205;5.493044628065509,2891;5.070719748378777,1001;5.016978485304382,3352;4.733400424671374,1857;4.666374671592431,262;4.59598024702976,2753;4.404534382496354,2892;4.373682122209804,3112;4.193410612985108,1575;4.18973594867318,405;4.095287926450249,2479;4.002052145534459,1023;3.937318944104339,2713;3.902844961951456,459;3.8616390008094834,1322;3.679108076157688,716;3.617958908995528,1754;3.5850227019261567,2297;3.3349832143212423,2345;3.2304941833040415,2532;2.8796035802403623,3272;2.717480854625789,2770;2.5642105358199982,3322;2.4485442037413785,1059;1.1904642230615397
139,1665;3657;566;2209,daytime:evening,1292;7.710823,268;7.336316,969;7.2772946,1665;7.091281,333;6.9712644,64;6.8945484,652;6.8799963,994;6.8671856,496;6.786438,37;6.6999764,3336;6.681351,1512;6.6228623,321;6.5896506,686;6.5523257,842;6.551417,1523;6.5437613,2001;6.496075,2264;6.4793057,1041;6.478908,16;6.454208,280;6.4396725,922;6.4304104,371;6.3997602,1609;5.845693421952518,1789;5.819914165959537,933;5.687008143475284,2652;5.390228186791128,2171;5.233762167151516,3282;5.212556842670013,3684;5.154685834168443,2603;5.086292453407343,3051;4.945170446234303,2386;4.867498774519101,2209;4.752862067599315,3185;4.635933622795234,299;4.342272702901559,566;4.314913149546561,739;4.304723954722956,2357;4.214740795552697,1456;4.157922220216957,2351;4.0133664278525725,3019;3.985856885849889,3657;3.945524714728937,1081;3.8622628820004197,1849;3.501073934962952,794;3.478586817242914,2235;3.438463266215195,714;2.941101091668258,1502;2.514984527925491,1431;2.4781815052582767
139,1233;926;616;1547,daytime:afternoon,1010;7.80351,1292;7.710823,488;7.5619454,201;7.5403056,268;7.336316,445;7.3331547,969;7.2772946,1665;7.091281,333;6.9712644,652;6.8799963,994;6.8671856,37;6.6999764,3336;6.681351,1512;6.6228623,321;6.5896506,686;6.5523257,842;6.551417,2001;6.496075,2264;6.4793057,1041;6.478908,16;6.454208,283;6.055078279042686,1687;5.806253989543698,1451;5.704183932027783,1482;5.495282900974282,1233;5.2320469145128765,631;4.89442833716763,1547;4.874872489310556,232;4.791360529936071,1452;4.741083698324638,1320;4.517574978166296,616;4.465387871741487,3021;4.334448553615465,1721;4.331361217130331,2146;4.160894611777335,480;4.156570166098,2660;4.127620275022142,2928;4.0594211931266475,926;3.913146199130368,3574;3.900798836981276,1977;3.8817748443112055,1236;3.7514387267388685,636;3.620340269930364,2854;3.566140021551713,2866;3.4816131989240344,435;3.4599707698088817,1084;3.4341661084015147,775;3.1391893513781333,2057;2.364671605029151,1661;1.7916707523892303
139,2051;276;1159;758;932,daytime:night,1010;7.80351,1292;7.710823,488;7.5619454,201;7.5403056,445;7.3331547,1665;7.091281,333;6.9712644,64;6.8945484,994;6.8671856,496;6.786438,37;6.6999764,1512;6.6228623,686;6.5523257,1523;6.5437613,2001;6.496075,2264;6.4793057,1041;6.478908,16;6.454208,922;6.4304104,371;6.3997602,600;6.353362,254;6.33598,2748;6.3264403,142;6.320647,36;6.3156767,1294;6.313253,34;6.307452,1794;6.306948,684;6.29482,2599;6.29218,372;6.2920165,1378;6.260301,1500;5.678615510442348,529;5.294016315067389,357;5.1277309153423065,2906;5.039377922375786,643;4.862288731857177,2018;4.438583122648771,1708;4.431288146996156,1886;4.424263036566648,2759;4.221457500558678,908;4.1809401800830885,1670;3.648113872878923,2051;3.601450414377499,276;3.280128362827342,2656;3.2463873603894005,758;3.1537837249917247,417;2.8249496383322543,932;2.2422358967999814,705;0.46021263701082954
140,383;1606;2569,daytime:morning,652;9.591407,600;9.527124,118;9.498558,544;9.488289,177;9.341739,41;9.159421,396;9.0808735,552;9.073994,56;9.012024,2275;8.995896,218;8.979217,37;8.875477,1174;8.651439,3548;8.649405,442;8.617078,112;8.584512,176;8.545387,2;8.533034,458;8.397124,2794;8.38834,1781;8.345209,170;8.2759,245;8.247543,1843;8.236297,58;8.229352,727;8.1707535,706;8.096502,232;7.9670644,732;7.357522080639969,2569;6.989521890554623,3749;6.885690169842098,337;6.874637212114499,372;6.871308466195938,39;6.8581822096318055,1857;6.6132901781415505,383;6.041857907664358,2893;6.035671306751636,446;5.779786862862078,1436;5.559237978013827,1787;5.258821686944285,327;4.877976302941251,902;4.759005426001358,2703;4.678108376230634,2805;4.607726872695473,2743;4.45604918377661,2096;4.110205985904248,3165;3.856529718379317,1537;3.5512309540667775,1606;3.1778273318973036,2510;3.1015680825273897
140,88;2310;2899;853;3769,daytime:evening,652;9.591407,279;9.567405,600;9.527124,118;9.498558,544;9.488289,177;9.341739,56;9.012024,218;8.979217,4;8.886104,37;8.875477,1174;8.651439,3548;8.649405,442;8.617078,1584;7.470785586381641,242;7.241949896101159,3769;7.1345761255855065,404;7.12781114096855,88;7.090423556640602,584;6.801609038013919,307;6.459006792195083,255;6.207623774292032,1867;6.203655331004575,1292;6.154325186028876,2153;6.130080260574771,2013;5.858912572774247,26;5.8168108054609355,2003;5.795715239452229,578;5.4521708650193315,2659;5.267491720879625,2120;5.25349896208569,364;5.242574377558582,2383;5.124235015686602,1088;5.107008976935474,384;5.096071433909235,2310;5.0438532002808545,437;4.9372444643189395,2100;4.936556301484101,1414;4.849960060211085,1613;4.46397774960021,2767;4.452686885817132,3155;4.325885296818167,199;4.0667322280775755,2899;3.543503631363679,3059;2.8365503234808345,940;2.777320231432811,2419;2.742483828603399,877;2.4707810534229764,853;2.374094862928186,3747;2.370792198739899,3702;2.220110583555345
